Species,BP,ID,Tank,Rep_tank,Treatment,Rate,Time_load,Time_start,Time_end,Acc_time,Acc_time_min,Trial_time,Trial_time_h,CTmax,Date,Age,M1,M2,M3,SL,BW,logBW,BW_centred_all,Mean_BW,CI,Protein,CS,CS_date,LDH,LDH_date
A.poly,AP4,AP4_07_5.0_10,30B,B,30,5,6:54:00,8:00:00,10:00:00,1:06:00,66,2:00:00,2,38.46,3-Mar-18,7,,,,,3.99,0.600972896,-4.661677714,,,0.185466172,6.449936,10-May-18,230.987434,10-May-18
A.poly,AP4,AP4_07_5.0_11,28B,B,28,5,7:40:00,8:00:00,10:00:00,0:20:00,20,2:00:00,2,38.53,3-Mar-18,7,,,,,4.5,0.653212514,-4.151677714,,,1.357060552,0.662395,18-May-18,27.397775,18-May-18
A.poly,AP4,AP4_07_5.0_12,30A,A,30,5,6:29:00,8:00:00,10:00:00,1:31:00,91,2:00:00,2,38.41,3-Mar-18,7,,,,,5.11,0.7084209,-3.541677714,,,5.621181758,0.20149,22-May-18,9.100001,22-May-18
A.poly,AP4,AP4_14_Control_01,28B,B,28,Control,7:21:00,7:45:00,23:15:00,0:24:00,24,15:30:00,15.5,,10-Mar-18,14,12.929,12.959,13.086,12.99,10.18,1.007747778,1.528322286,,0.004644301,6.138559883,0.263654,22-May-18,13.817791,22-May-18
A.poly,AP4,AP4_14_Control_02,28A,A,28,Control,7:06:00,7:45:00,23:15:00,0:39:00,39,15:30:00,15.5,,10-Mar-18,14,13.428,13.319,13.37,13.37,11.62,1.065206128,2.968322286,,0.004861966,5.34205918,0.344489,15-May-18,17.1123,15-May-18
A.poly,AP4,AP4_14_Control_03,30B,B,30,Control,6:43:00,7:45:00,23:15:00,1:02:00,62,15:30:00,15.5,,10-Mar-18,14,13.905,13.898,13.91,13.9,13.05,1.115610512,4.398322286,,0.004859215,5.730159972,0.294977,15-May-18,19.076909,15-May-18
A.poly,AP4,AP4_14_Control_04,28B,B,28,Control,7:22:00,7:45:00,23:15:00,0:23:00,23,15:30:00,15.5,,10-Mar-18,14,13.084,13.078,12.966,13.04,11.08,1.04453976,2.428322286,,0.004996973,4.617527322,0.389698,17-May-18,14.990302,17-May-18
A.poly,AP4,AP4_14_Control_05,28A,A,28,Control,7:04:00,7:45:00,23:15:00,0:41:00,41,15:30:00,15.5,,10-Mar-18,14,13.16,13.135,13.017,13.1,11.06,1.043755127,2.408322286,,0.00491973,3.603937935,0.476067,15-May-18,30.723525,15-May-18
A.poly,AP4,AP4_14_Control_06,30A,A,30,Control,6:21:00,7:45:00,23:15:00,1:24:00,84,15:30:00,15.5,,10-Mar-18,14,13.624,13.577,13.504,13.57,12.27,1.088844563,3.618322286,,0.004910266,5.951429269,0.299179,15-May-18,20.873517,15-May-18
A.poly,AP4,AP4_14_Control_07,30B,B,30,Control,6:42:00,7:45:00,23:15:00,1:03:00,63,15:30:00,15.5,,10-Mar-18,14,13.585,13.648,13.6,13.61,13.52,1.130976692,4.868322286,,0.005362932,6.269353438,0.260537,15-May-18,16.80772,15-May-18
A.poly,AP4,AP4_14_Control_08,28B,B,28,Control,7:23:00,7:45:00,23:15:00,0:22:00,22,15:30:00,15.5,,10-Mar-18,14,12.952,13.034,12.985,12.99,10.46,1.019531685,1.808322286,,0.004772042,5.194025067,0.318976,17-May-18,12.535298,17-May-18
A.poly,AP4,AP4_14_Control_09,30A,A,30,Control,6:23:00,7:45:00,23:15:00,1:22:00,82,15:30:00,15.5,,10-Mar-18,14,13.499,13.531,13.608,13.55,11.76,1.070407322,3.108322286,,0.004727042,5.443059182,0.241566,22-May-18,16.738315,22-May-18
A.poly,AP4,AP4_14_Control_10,30B,B,30,Control,6:44:00,7:45:00,23:15:00,1:01:00,61,15:30:00,15.5,,10-Mar-18,14,13.854,13.934,13.867,13.89,14.12,1.149834697,5.468322286,,0.005268997,6.795215198,0.302414,15-May-18,17.531036,15-May-18
A.poly,AP4,AP4_14_Control_11,30A,A,30,Control,6:21:00,7:45:00,23:15:00,1:24:00,84,15:30:00,15.5,,10-Mar-18,14,13.592,13.485,13.45,13.51,13.36,1.125806458,4.708322286,,0.005418018,4.542073702,0.372861,22-May-18,19.432032,22-May-18
A.poly,AP4,AP4_14_Control_12,28A,A,28,Control,7:03:00,7:45:00,23:15:00,0:42:00,42,15:30:00,15.5,,10-Mar-18,14,12.757,12.912,12.832,12.83,9.72,0.987666265,1.068322286,,0.004602421,5.613507539,0.266888,10-May-18,14.650516,10-May-18
A.poly,AP4,AP4_14_0.5_01,28A,A,28,0.5,7:09:00,7:45:00,22:45:00,0:36:00,36,15:00:00,15,36.12,10-Mar-18,14,,,,,10.64,1.026941628,1.988322286,,,4.952679475,0.282118,15-May-18,10.161628,15-May-18
A.poly,AP4,AP4_14_0.5_02,30B,B,30,0.5,6:49:00,7:45:00,22:45:00,0:56:00,56,15:00:00,15,36.03,10-Mar-18,14,,,,,13.91,1.14332713,5.258322286,,,5.431792393,0.259711,22-May-18,16.643303,22-May-18
A.poly,AP4,AP4_14_0.5_03,30A,A,30,0.5,6:29:00,7:45:00,23:00:00,1:16:00,76,15:15:00,15.25,36.15,10-Mar-18,14,,,,,12.11,1.083144143,3.458322286,,,5.156155938,0.345835,15-May-18,26.576903,15-May-18
A.poly,AP4,AP4_14_0.5_04,30B,B,30,0.5,6:50:00,7:45:00,22:45:00,0:55:00,55,15:00:00,15,36.1,10-Mar-18,14,,,,,14.27,1.154423973,5.618322286,,,6.354157905,0.288224,15-May-18,20.269607,15-May-18
A.poly,AP4,AP4_14_0.5_05,28B,B,28,0.5,7:23:00,7:45:00,22:45:00,0:22:00,22,15:00:00,15,36.05,10-Mar-18,14,,,,,11.68,1.067442843,3.028322286,,,5.396126657,0.348312,15-May-18,18.529769,15-May-18
A.poly,AP4,AP4_14_0.5_06,28A,A,28,0.5,7:10:00,7:45:00,23:00:00,0:35:00,35,15:15:00,15.25,36.11,10-Mar-18,14,,,,,11.51,1.061075324,2.858322286,,,5.020987247,0.320455,15-May-18,21.38196,15-May-18
A.poly,AP4,AP4_14_0.5_07,30A,A,30,0.5,6:27:00,7:45:00,23:15:00,1:18:00,78,15:30:00,15.5,36.12,10-Mar-18,14,,,,,14.43,1.159266331,5.778322286,,,5.746777381,0.362386,17-May-18,11.802003,17-May-18
A.poly,AP4,AP4_14_0.5_08,30A,A,30,0.5,6:25:00,7:45:00,20:30:00,1:20:00,80,12:45:00,12.75,,10-Mar-18,14,,,,,11.37,1.055760465,2.718322286,,,5.227073211,0.317364,15-May-18,3.588416,15-May-18
A.poly,AP4,AP4_14_0.5_09,30B,B,30,0.5,6:46:00,7:45:00,22:45:00,0:59:00,59,15:00:00,15,36.1,10-Mar-18,14,,,,,11.65,1.066325925,2.998322286,,,5.090608381,0.276846,15-May-18,3.30862,15-May-18
A.poly,AP4,AP4_14_0.5_10,28B,B,28,0.5,7:24:00,7:45:00,22:30:00,0:21:00,21,14:45:00,14.75,35.95,10-Mar-18,14,,,,,10.4,1.017033339,1.748322286,,,5.258319603,0.202802,22-May-18,11.025091,22-May-18
A.poly,AP4,AP4_14_0.5_11,28A,A,28,0.5,7:08:00,7:45:00,23:15:00,0:37:00,37,15:30:00,15.5,36.06,10-Mar-18,14,,,,,12.57,1.099335278,3.918322286,,,6.129450454,0.174767,15-May-18,13.561966,15-May-18
A.poly,AP4,AP4_14_0.5_12,28B,B,28,0.5,7:25:00,7:45:00,22:45:00,0:20:00,20,15:00:00,15,36.03,10-Mar-18,14,,,,,12.68,1.103119254,4.028322286,,,5.134751748,0.193862,15-May-18,15.664729,15-May-18
A.poly,AP4,AP4_14_1.0_01,30B,B,30,1,6:54:00,7:45:00,15:45:00,0:51:00,51,8:00:00,8,36.42,10-Mar-18,14,,,,,15.35,1.18610838,6.698322286,,,5.696248337,0.267494,15-May-18,16.229613,15-May-18
A.poly,AP4,AP4_14_1.0_02,30A,A,30,1,6:35:00,7:45:00,16:00:00,1:10:00,70,8:15:00,8.25,36.57,10-Mar-18,14,,,,,10.67,1.028164419,2.018322286,,,4.898212395,0.311075,10-May-18,17.157017,10-May-18
A.poly,AP4,AP4_14_1.0_03,28A,A,28,1,7:11:00,7:45:00,15:30:00,0:34:00,34,7:45:00,7.75,36.23,10-Mar-18,14,,,,,10.97,1.040206628,2.318322286,,,3.821745694,0.541867,17-May-18,16.540219,17-May-18
A.poly,AP4,AP4_14_1.0_04,28A,A,28,1,7:12:00,7:45:00,15:45:00,0:33:00,33,8:00:00,8,36.29,10-Mar-18,14,,,,,10.31,1.013258665,1.658322286,,,4.72398645,0.296636,10-May-18,24.475532,10-May-18
A.poly,AP4,AP4_14_1.0_05,30B,B,30,1,6:52:00,7:45:00,15:45:00,0:53:00,53,8:00:00,8,36.45,10-Mar-18,14,,,,,12.56,1.098989639,3.908322286,,,7.268920123,0.216835,15-May-18,15.446172,15-May-18
A.poly,AP4,AP4_14_1.0_06,30B,B,30,1,6:53:00,7:45:00,15:30:00,0:52:00,52,7:45:00,7.75,36.22,10-Mar-18,14,,,,,14.06,1.147985321,5.408322286,,,6.107790348,0.262983,15-May-18,15.572566,15-May-18
A.poly,AP4,AP4_14_1.0_07,28B,B,28,1,7:26:00,7:45:00,15:30:00,0:19:00,19,7:45:00,7.75,35.81,10-Mar-18,14,,,,,10.78,1.032618761,2.128322286,,,4.141476744,0.437389,22-May-18,22.793698,22-May-18
A.poly,AP4,AP4_14_1.0_08,28B,B,28,1,7:27:00,7:45:00,15:30:00,0:18:00,18,7:45:00,7.75,35.83,10-Mar-18,14,,,,,10.65,1.027349608,1.998322286,,,5.985470573,0.324116,17-May-18,9.896451,17-May-18
A.poly,AP4,AP4_14_1.0_09,30A,A,30,1,6:31:00,7:45:00,16:00:00,1:14:00,74,8:15:00,8.25,36.32,10-Mar-18,14,,,,,13.52,1.130976692,4.868322286,,,7.945595985,0.172904,18-May-18,17.442661,18-May-18
A.poly,AP4,AP4_14_1.0_10,28A,A,28,1,7:13:00,7:45:00,15:45:00,0:32:00,32,8:00:00,8,36.31,10-Mar-18,14,,,,,11.82,1.072617477,3.168322286,,,6.746115518,0.232166,15-May-18,12.826775,15-May-18
A.poly,AP4,AP4_14_1.0_11,28B,B,28,1,7:28:00,7:45:00,15:45:00,0:17:00,17,8:00:00,8,36.3,10-Mar-18,14,,,,,10.12,1.005180513,1.468322286,,,3.981562762,0.45991,17-May-18,12.557883,17-May-18
A.poly,AP4,AP4_14_1.0_12,30A,A,30,1,6:34:00,7:45:00,16:00:00,1:11:00,71,8:15:00,8.25,36.56,10-Mar-18,14,,,,,13.32,1.124504225,4.668322286,,,4.578914315,0.407664,22-May-18,17.247018,22-May-18
A.poly,AP4,AP4_14_5.0_01,30B,B,30,5,6:55:00,7:45:00,9:45:00,0:50:00,50,2:00:00,2,38.24,10-Mar-18,14,,,,,14.82,1.170848204,6.168322286,,,5.395138535,0.389558,17-May-18,16.589835,17-May-18
A.poly,AP4,AP4_14_5.0_02,28A,A,28,5,7:16:00,7:45:00,9:45:00,0:29:00,29,2:00:00,2,38.04,10-Mar-18,14,,,,,11.39,1.056523724,2.738322286,,,5.379666197,0.433667,18-May-18,21.461578,18-May-18
A.poly,AP4,AP4_14_5.0_03,30B,B,30,5,6:57:00,7:45:00,9:45:00,0:48:00,48,2:00:00,2,38.26,10-Mar-18,14,,,,,13.75,1.138302698,5.098322286,,,6.135582987,0.25066,17-May-18,14.208139,17-May-18
A.poly,AP4,AP4_14_5.0_04,28B,B,28,5,7:29:00,7:45:00,9:45:00,0:16:00,16,2:00:00,2,38.21,10-Mar-18,14,,,,,11.01,1.041787319,2.358322286,,,4.90742805,0.339649,17-May-18,16.750061,17-May-18
A.poly,AP4,AP4_14_5.0_05,28A,A,28,5,7:14:00,7:45:00,9:45:00,0:31:00,31,2:00:00,2,38.19,10-Mar-18,14,,,,,10.88,1.036628895,2.228322286,,,4.254502314,0.390547,22-May-18,16.304564,22-May-18
A.poly,AP4,AP4_14_5.0_06,28B,B,28,5,7:30:00,7:45:00,9:45:00,0:15:00,15,2:00:00,2,38.2,10-Mar-18,14,,,,,11.98,1.078456818,3.328322286,,,,,,,
A.poly,AP4,AP4_14_5.0_07,30A,A,30,5,6:35:00,7:45:00,9:45:00,1:10:00,70,2:00:00,2,38.21,10-Mar-18,14,,,,,11.87,1.074450719,3.218322286,,,6.919396364,0.220257,15-May-18,14.239266,15-May-18
A.poly,AP4,AP4_14_5.0_08,28B,B,28,5,7:30:00,7:45:00,9:45:00,0:15:00,15,2:00:00,2,38.47,10-Mar-18,14,,,,,13.8,1.139879086,5.148322286,,,5.425284907,0.38077,17-May-18,15.318872,17-May-18
A.poly,AP4,AP4_14_5.0_09,30B,B,30,5,6:59:00,7:45:00,9:45:00,0:46:00,46,2:00:00,2,38.53,10-Mar-18,14,,,,,12.72,1.104487111,4.068322286,,,6.713532794,0.196645,15-May-18,16.612838,15-May-18
A.poly,AP4,AP4_14_5.0_10,30A,A,30,5,6:38:00,7:45:00,9:45:00,1:07:00,67,2:00:00,2,38.37,10-Mar-18,14,,,,,15.11,1.179264464,6.458322286,,,6.661320396,0.195739,10-May-18,16.144151,10-May-18
A.poly,AP4,AP4_14_5.0_11,30A,A,30,5,6:36:00,7:45:00,9:45:00,1:09:00,69,2:00:00,2,38.52,10-Mar-18,14,,,,,13.74,1.137986733,5.088322286,,,9.936445464,0.217697,15-May-18,10.990331,15-May-18
